parcelid,neighborhood,latitude,longitude
15707324,P713,35.18776631,-80.8057081
19719144,T724,35.17927634,-80.60295736
22128103,W109,35.07710627,-80.85612128
21706138,V701,35.06055958,-81.02401634
02728401,C768TH,35.34315116,-80.771733
21904339,V707,35.09327827,-80.96665866
21919238,V918,35.0896183,-81.00038668
02963335,C928,35.37619728,-80.7441403
13906105,N901,35.18465755,-80.6266082
13927432,N910,35.19653957,-80.59784922
16310135,S511,35.17290662,-80.77998599
04321215,E315,35.30749032,-80.79755152
10719234,K714,35.24144986,-80.72843945
10727206,K714,35.23782186,-80.72513109
10906223,K902,35.21778202,-80.70265879
00169203,A109,35.48707937,-80.88270214
00520124,A515,35.48195614,-80.86700489
16722148,Q710,35.16142929,-80.9141347
22915560,W937,35.0577101,-80.78360251
17104215,R112,35.1706163,-80.85678501
15719110,P711,35.18193072,-80.78415634
00741627,A730,35.46354081,-80.78127108
13903411,N921,35.18185325,-80.61987756
20906226,S344TH,35.1435957,-80.83055298
22128117,W109,35.07780571,-80.85718094
22132268,W110,35.06793718,-80.85955555
03105249,D112,35.2961667,-80.96352968
03105831,D112,35.29582604,-80.96538172
21907326,V911,35.09575605,-80.98901352
21907344,V911,35.09520086,-80.98788096
14706402,O707,35.19525207,-80.86476654
13936222,N931,35.18952556,-80.62250515
13936359,N927,35.1910384,-80.62424778
13936441,N927,35.20084896,-80.62968835
13936652,N927,35.20141333,-80.62303223
13936553,N927,35.19786855,-80.62140082
05118880,F122,35.30034389,-80.6919451
00910656,A903,35.42506122,-80.85794384
22313749,W372,35.04280079,-80.85845382
04118513,E119,35.29758113,-80.84537006
04302306,E327,35.30732308,-80.81553515
04525805,E509,35.28094272,-80.82342531
04530564,E514,35.28783825,-80.83230363
00318223,A316,35.49069961,-80.86051701
22136244,W109,35.07985014,-80.84488157
22138208,W113,35.08120934,-80.86948266
22138215,W113,35.08067353,-80.87047566
21520117,V505,35.11962852,-80.68422534
00110826,A147,35.48281488,-80.8979047
14515138,O511,35.20027867,-80.89107541
02919349,C906,35.37048323,-80.74248735
22310341,W331,35.0484522,-80.86419932
22318447,W332,35.05297957,-80.83577031
22324218,W313,35.06903157,-80.83497192
22332153,W311,35.07537967,-80.82752185
04118522,E119,35.29848762,-80.84636629
04121235,E110,35.29816508,-80.84230426
00308136,A320,35.48324442,-80.78322515
00184144,A157,35.46169143,-80.92402703
17113103,R111,35.164403,-80.85096866
17113113,R111,35.16278389,-80.85012655
17301311,R123,35.15308447,-80.87274496
17303516,R312,35.15050797,-80.86921126
17308154,R303,35.14490313,-80.85182829
03707426,D721,35.32388145,-80.88959164
05106140,F110,35.32389284,-80.70955958
05106147,F110,35.32387784,-80.70859232
05121434,F120,35.3065196,-80.68199853
00520121,A515,35.48158734,-80.866096
10806661,K813,35.2316488,-80.68089313
10932158,K917,35.19667746,-80.6952546
10946146,K910,35.21443049,-80.71791089
11104212,L110,35.25328025,-80.67214307
15309106,P338,35.18682364,-80.82842797
11332107,L302,35.18081096,-80.99855745
22901534,W929,35.03355972,-80.83177707
03130303,D112,35.29726229,-80.96045437
00330143,A327,35.50280719,-80.85887097
11121225,L111,35.2376516,-80.64109072
04109447,E122,35.28437451,-80.85185438
09703219,J702,35.26078195,-80.73767911
03738138,D715,35.31180436,-80.88552494
01707324,B719,35.39718864,-80.83919548
22721214,W710,35.10424762,-80.72572141
22738223,W713,35.09441284,-80.71586547
03140653,D118,35.29082347,-80.93354935
03120339,D119,35.32772105,-80.96949342
02949319,C919,35.3813636,-80.75024771
02536117,C513,35.33991107,-80.863313
05118651,F122,35.2952078,-80.69407364
12523315,M510,35.20771082,-80.8294115
00326342,A325,35.5065778,-80.84905068
10809303,K813,35.23449837,-80.68789458
00327170,A328,35.50425494,-80.85378004
10806218,K813,35.23811715,-80.68249511
00331169,A333,35.48737153,-80.82426879
00179112,A158,35.45654198,-80.92415719
00181153,A131,35.47206149,-80.93806602
04319260,E317,35.31891061,-80.79833796
14910208,O709,35.18766139,-80.86717042
18114222,S322,35.16892306,-80.81456052
18114265,S140,35.17119303,-80.81571695
00181160,A131,35.4719114,-80.93597082
00173137,A132,35.46363136,-80.92206938
00174222,A136,35.4997496,-80.88195757
00175110,A159,35.4717639,-80.92741192
00175332,A131,35.47433178,-80.92311296
17106623,R112,35.16733569,-80.86891819
17108401,R112,35.16941362,-80.85912258
17116701,R123,35.1605072,-80.86294155
17120336,R123,35.15940157,-80.86767171
17303521,R312,35.1514461,-80.8700506
17310427,R312,35.14052322,-80.87318621
17314207,R311,35.13858358,-80.85940833
15308306,P338,35.19037208,-80.82751617
10928121,K917,35.19642177,-80.69966377
10929122,K917,35.20077379,-80.69636533
10946114,K913,35.21542177,-80.72072689
10948219,K917,35.20802838,-80.70751782
15304309,P330,35.19905232,-80.83484534
11153122,L116,35.23505243,-80.65735281
11321135,L302,35.1734667,-80.99765147
11507105,L501,35.21173742,-80.92735416
05120436,F108,35.29369286,-80.68932252
11707615,L510,35.21165373,-80.90651235
03130312,D112,35.29664603,-80.96015303
00507147,A552,35.46103548,-80.88100202
04109425,E122,35.28459856,-80.85258678
22729228,W314,35.1016709,-80.73488697
03510228,D522,35.29346218,-80.92623406
22711201,W732,35.08906447,-80.75176318
00538247,A522,35.46091221,-80.85925337
22723426,W712,35.10999026,-80.71635322
22738209,W713,35.09435512,-80.71647328
22739149,W713,35.09284417,-80.71617033
03722930,D729,35.32706446,-80.83574855
03120246,D119,35.32861225,-80.96672699
22943217,W956,35.02210088,-80.82256961
22309601,W359,35.03275079,-80.85192264
00523116,A513,35.47357934,-80.86024269
19918622,T915,35.1449388,-80.97731261
04726125,E720,35.31550488,-80.74747918
14915133,O911,35.17845535,-80.87201113
18306308,S321,35.15620589,-80.81682876
18317122,S341,35.14677057,-80.82125447
14920364,O710,35.17422434,-80.85404149
05142403,F120,35.30697977,-80.69181319
05142210,F120,35.30795916,-80.69296244
13538262,N515,35.17153792,-80.66457651
13538368,N515,35.17499897,-80.66248973
10506229,K516,35.27792666,-80.7115346
10506420,K516,35.27196072,-80.7120781
00934621,A905,35.42956737,-80.85590916
22714372,W742,35.09537891,-80.73926428
22110136,W120,35.06725295,-80.88666589
02901212,C936,35.34069529,-80.7521206
02901412,C936,35.34061891,-80.75553793
16302127,Q311,35.18932267,-80.76948786
16302162,Q311,35.18858191,-80.76478715
16307216,Q310,35.17764702,-80.77471779
16311113,S511,35.17252335,-80.77790802
01747264,B718,35.41214822,-80.86954138
10503608,K528,35.28319422,-80.71485656
04544310,E502,35.30878434,-80.83118893
15108207,P337,35.19077394,-80.83746558
02941509,C916,35.37608778,-80.78159334
22345208,W354,35.04551912,-80.87120945
22345262,W354,35.04234286,-80.87165695
22346226,W322,35.05815947,-80.82838322
04543149,E523,35.30841602,-80.8370254
04508603,E505,35.28305598,-80.79869074
19922374,T903,35.15839967,-80.9826452
18505558,S520,35.16779091,-80.79673037
18514110,S540,35.16425174,-80.78265285
05142436,F120,35.30755429,-80.69398357
13538209,N515,35.17008333,-80.66542693
00934560,A905,35.42779808,-80.85204434
00934639,A905,35.42899826,-80.85364117
22303903,W360,35.0366269,-80.86613303
02912171,C934,35.34692486,-80.74230765
15717226,S511,35.17784431,-80.79693843
16307209,Q310,35.17834974,-80.77376015
16311111,S511,35.17252592,-80.77722753
10503210,K512,35.27760769,-80.71688791
05118820,F122,35.30018631,-80.69370028
22749204,W713,35.09454221,-80.70991123
22755108,W732,35.09482947,-80.75020214
22756336,W736,35.08334893,-80.73528798
22901266,W925,35.03059813,-80.83055674
22902431,W905,35.02474949,-80.82895067
02929224,C915,35.3840304,-80.78156163
15109118,P110,35.18814629,-80.84970483
10806626,K813,35.23143001,-80.67937848
22346568,W330,35.05360452,-80.83213216
22347148,W311,35.07809612,-80.8348391
04504203,E509,35.279939,-80.81704271
18716307,S720,35.14528272,-80.78516475
18902403,S911,35.17601318,-80.76491286
22520121,W520,35.09149549,-80.79178369
07103628,H107,35.23375187,-80.86763797
23121805,X132,35.08011721,-80.7242153
19926319,T903,35.16268548,-80.99212244
19317202,T348,35.14586382,-80.7013719
12704402,M711,35.21201773,-80.81585725
10326269,K309,35.20916228,-80.7320342
10709233,K723,35.25424051,-80.72897768
04508505,E505,35.28386596,-80.79829988
04517111,E501,35.28819946,-80.80427971
02719514,C743,35.34955408,-80.81371372
02757219,C742,35.3797797,-80.79036801
02758736,C756,35.37110762,-80.79917496
03148710,D126,35.31427593,-80.9766062
04326119,E326,35.31964841,-80.81235597
04707248,E710,35.29749537,-80.78034995
01542336,B509,35.39654855,-80.92224359
22932137,W910,35.03346765,-80.80054447
22933138,W916,35.03214291,-80.79611543
22936104,W910,35.03647946,-80.79807101
23105552,X126,35.07170881,-80.74577115
23105805,X126,35.07026286,-80.74688719
23121409,X124,35.08353133,-80.70927135
23125126,X114,35.07876045,-80.72990319
03739135,D732,35.30362437,-80.88242535
17318105,R311,35.12920557,-80.86247116
17321425,R312,35.12871632,-80.86737719
17322179,R311,35.13035041,-80.85639962
03119556,D123,35.3243731,-80.96381964
17330325,R320,35.12315777,-80.86144808
19315108,T301,35.1570469,-80.70923578
16502132,Q505,35.18553909,-80.74067897
16503213,Q505,35.1870912,-80.73472487
17509410,P339,35.1734709,-80.83886178
04518213,E515,35.28508402,-80.80932185
04313158,E314,35.3162282,-80.80069064
04313203,E314,35.31615153,-80.79738314
00521243,A530,35.48068038,-80.86109962
00526327,A514,35.47163059,-80.88340728
21728204,V727,35.0715135,-81.0257238
18902405,S911,35.17564728,-80.76540557
18903437,S912,35.17113938,-80.76527811
22513524,W528,35.07669419,-80.7835246
22519113,W520,35.08613646,-80.78984457
01316520,B312,35.40550825,-80.93920599
05922569,F928,35.26818232,-80.93616456
16507416,Q511,35.1774671,-80.74387811
08110802,I105,35.23344667,-80.81932069
02910305,C929,35.34392811,-80.72325544
02910650,C929,35.34439361,-80.72272694
12701605,M711,35.21564918,-80.8157077
12702207,M710,35.21364315,-80.81333241
12705708,M711,35.21223689,-80.81504109
19956443,T915,35.15365239,-80.99425507
19956552,T915,35.15436841,-80.9956986
00939335,A935,35.42048937,-80.90105274
19926536,T903,35.16339897,-80.99492018
02962214,C914,35.37262625,-80.76348028
22915422,W937,35.06049016,-80.78674849
22915457,W937,35.05977937,-80.78297033
04912323,E909,35.27429158,-80.74825901
22930109,W940,35.03603914,-80.7908081
22932123,W910,35.03423558,-80.79966194
22935231,W922,35.03381152,-80.77368873
23110204,X110,35.05804978,-80.74615881
23121217,X124,35.07671851,-80.71750186
23121553,X124,35.08328547,-80.71021293
23125632,X113,35.07786584,-80.73639284
03739166,D732,35.30340584,-80.88090444
03504306,D516,35.29149886,-80.89731723
22916141,W938,35.04964828,-80.79042608
03141357,D111,35.2874078,-80.95070949
19104210,T111,35.16910853,-80.74798195
19332116,T301,35.13377892,-80.68515342
16506338,Q503,35.18115071,-80.73087214
00329118,A301,35.49703073,-80.81536091
00331143,A333,35.49039487,-80.82717224
04304585,E313,35.31248988,-80.82050369
03523533,D521,35.29815951,-80.92744036
03146243,D109,35.3074781,-80.9924795
20922347,U942,35.10714876,-80.84904143
05121942,F120,35.30257057,-80.6835619
05504115,F509,35.27937791,-80.94938692
05526216,F512,35.24946317,-80.95948633
11113102,L101,35.22261209,-80.67367552
11123607,L112,35.22701863,-80.62921554
11136109,L128,35.24955786,-80.68665837
11137115,L125,35.24933544,-80.64413229
11137252,L125,35.249875,-80.6478558
19333453,T324,35.13223032,-80.68900273
19335328,T314,35.16185213,-80.7268949
00178152,A109,35.48932368,-80.88309619
19336251,T314,35.16388119,-80.71898627
19343105,T318,35.13900021,-80.70875792
00180123,A131,35.47043293,-80.93370946
19501568,T515,35.13707771,-80.67142548
00508119,RE07,35.46031924,-80.86852624
00751338,A733,35.48338568,-80.84944837
05121580,F120,35.30764303,-80.68069712
17515233,R510,35.17294284,-80.84275841
01746350,B702,35.39065415,-80.87495392
05722241,F715,35.27185627,-80.93142104
17708203,R720,35.15955259,-80.82857964
04747225,E719,35.29747726,-80.78745162
17904109,R922,35.14074112,-80.8448769
04512546,E511,35.2934881,-80.80107763
05535305,F512,35.24315334,-80.9444921
03711128,D730,35.30617881,-80.86784967
19335225,T314,35.16156987,-80.72590745
00530408,A517,35.4491147,-80.87596778
00540165,A525,35.46888137,-80.8561048
19345140,T320,35.15587818,-80.70740341
00181112,A131,35.47197514,-80.93694749
19346125,T317,35.15112637,-80.70639199
00186124,A160,35.46302031,-80.89655188
00318305,A316,35.48712462,-80.86273778
19510126,T501,35.13397186,-80.66852143
00509401,A516,35.4619806,-80.86146002
00517154,A510,35.47446995,-80.87206317
19514168,T509,35.14723739,-80.6401525
19521101,T501,35.14196528,-80.65834783
04921321,E921,35.28453092,-80.73909429
05106264,F110,35.32885739,-80.70654115
04324344,E321,35.31833816,-80.82402811
05121133,F108,35.29434216,-80.68705338
00530230,A517,35.449652,-80.87387813
17517820,P342,35.17519586,-80.84356728
02111442,C103,35.40194887,-80.7670523
09902716,J913,35.24642946,-80.77134355
04731206,E712,35.29331334,-80.78471357
18104313,S140,35.17818299,-80.82784157
18107203,S141,35.17974564,-80.81239757
22527145,W512,35.07352252,-80.7879885
22540205,W540,35.0679837,-80.81136764
01120327,B120,35.42660589,-80.83510587
01306303,B311,35.39329113,-80.92470907
10326333,K309,35.21029195,-80.72944006
22723724,W744,35.10426483,-80.71755573
04529138,E525,35.28766464,-80.82886636
03119330,D123,35.32223934,-80.96612567
19303327,T311,35.17178548,-80.7178927
03119266,D123,35.32332743,-80.96213416
00910502,A903,35.42745727,-80.85682487
02941540,C916,35.37512463,-80.78081595
16720507,U310,35.13687982,-80.89959542
16722339,Q710,35.15975945,-80.91852515
04113222,E121,35.28773618,-80.84717864
16921104,Q721,35.14425627,-80.89390326
02514681,C513,35.34211933,-80.86644678
21503312,V511,35.11012351,-80.70962354
19333491,T324,35.13279947,-80.69190871
04707208,E710,35.295926,-80.77983994
04707431,E710,35.29771183,-80.78205943
04524423,E508,35.28614581,-80.82192265
10821214,K813,35.22862539,-80.68582266
13726166,N718,35.18701811,-80.67684021
13726301,N718,35.18802455,-80.67861336
13726334,N718,35.19015663,-80.6780056
03925666,D911,35.29244997,-80.88010708
02906340,C909,35.34756467,-80.70188211
03105213,D112,35.29555944,-80.96739138
03105822,D112,35.29573604,-80.96401449
19729329,T721,35.1625958,-80.61011038
19908115,T901,35.1283897,-81.0228769
20110608,U126,35.15177422,-80.9656633
05917104,F917,35.24599423,-80.93209662
05918210,F926,35.25100128,-80.94030267
05925143,F921,35.25115139,-80.91984048
17511213,R710,35.15713298,-80.84814823
17515129,R510,35.17184611,-80.84129606
22911337,W933,35.04302436,-80.79793265
00502217,A511,35.45492906,-80.84721873
13936329,N927,35.19183154,-80.62604137
01746464,B702,35.39247807,-80.8729721
01925216,B901,35.42361108,-80.80915206
13307517,N310,35.19098402,-80.75704513
03513715,D524,35.29335297,-80.90256405
04525429,E509,35.28177775,-80.82163551
22526411,W510,35.07436179,-80.79185478
05521410,F504,35.26231042,-80.97315112
22528145,W516,35.0648423,-80.78006829
00911231,A930,35.43914591,-80.85071906
02758478,C744,35.36945624,-80.7999199
02925161,C933,35.38567118,-80.78006738
22541220,W540,35.06614001,-80.81378286
16721209,Q715,35.14850479,-80.91512883
17103130,R112,35.17171036,-80.86519836
19947715,T914,35.12527117,-80.99280784
19956118,T915,35.15358264,-80.98816932
13726328,N718,35.18902292,-80.67758635
03122634,D129,35.33346089,-80.96708068
21907320,V911,35.09634734,-80.98906617
04545216,E502,35.30974255,-80.8272689
04522307,E510,35.29238027,-80.81155574
04530520,E514,35.28464121,-80.83451391
04321207,E315,35.30773293,-80.79684364
22301450,W318,35.0602006,-80.8805965
06309312,F710,35.25670605,-80.90347606
06506125,G518,35.24718222,-80.88660375
06514202,G513,35.25500944,-80.88570175
06706722,G710,35.22780838,-80.88466401
02514274,C513,35.34044037,-80.86355917
19908590,T901,35.12624397,-81.01893084
19930137,T930,35.09607781,-81.03493839
19943268,T911,35.12061546,-80.9834354
19950243,T932,35.10762214,-81.00050174
19955335,T932,35.10450823,-80.99971332
19963124,T914,35.12853979,-80.99718091
19963126,T914,35.12862704,-80.99766624
05722112,F701,35.26789754,-80.93087273
06105518,G713,35.22863053,-80.8941427
17703312,R711,35.16233871,-80.83927972
06109813,G110,35.2325195,-80.90176547
00537919,A551,35.45046175,-80.88181775
22902475,W906,35.02720631,-80.83021164
03519556,D513,35.30300776,-80.90294406
22911140,W952,35.05253206,-80.80256495
20142302,U122,35.11826879,-80.98028042
02758639,C756,35.37285054,-80.79951077
20142428,U122,35.11934288,-80.97621713
13936603,N927,35.19775401,-80.62205056
13936537,N927,35.20141909,-80.61932093
13504541,N506,35.18846638,-80.72784718
13507120,N510,35.19385822,-80.71336705
05120454,F108,35.29230498,-80.69135694
00327323,A310,35.50382987,-80.85162234
05121147,F109,35.2953991,-80.68692078
00330130,A327,35.50456504,-80.85693129
00517303,A510,35.47719572,-80.86892383
00531203,A520,35.44483652,-80.85763077
03130233,D112,35.29912131,-80.96142194
01516805,B507,35.3843514,-80.91443842
07102207,H105,35.23232041,-80.86441478
02936448,C948,35.34835186,-80.76013184
04917226,E915,35.28011721,-80.75468693
03707383,D723,35.3223609,-80.89145393
17304118,R312,35.14329607,-80.87314498
17305135,R312,35.14849187,-80.87352569
17305218,R312,35.14868687,-80.8708044
21902308,V913,35.10184229,-80.96107647
13318250,N312,35.18925733,-80.73846924
13319206,N312,35.19207488,-80.73603635
13322615,N313,35.19155288,-80.73293661
05307534,F302,35.27590958,-80.97409373
00716216,A701,35.46295689,-80.81240573
06903568,G911,35.24923912,-80.86100403
02912655,C930,35.34369158,-80.74889965
03314429,D310,35.341072,-80.90303809
07109615,G517,35.24082009,-80.87616035
04917215,E915,35.28125162,-80.75428784
04707406,E710,35.29730858,-80.78158396
17120411,R123,35.15709219,-80.8686828
17122810,R123,35.15146716,-80.86320799
17301506,R123,35.15315829,-80.87147168
04544404,E502,35.30766394,-80.83165014
17316218,R312,35.13447728,-80.87389053
17321604,R312,35.12890324,-80.86993967
00117920,A143,35.49069748,-80.87513586
21503264,V511,35.11206911,-80.70746235
06121446,G112,35.24476367,-80.91379802
03120410,D119,35.32704549,-80.96840255
03706119,D711,35.31982572,-80.88002974
10809401,K813,35.23572116,-80.68744876
13531617,N520,35.16003,-80.68937524
13536315,N519,35.17233785,-80.67225823
13538119,N722,35.1760406,-80.6690979
